app_id,data_type,purpose,privacy_type,data_category
1024791122,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1024791122,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
1024791122,Performance Data,App Functionality,Data Not Linked to You,Diagnostics
1024791122,Other Diagnostic Data,App Functionality,Data Not Linked to You,Diagnostics
6474687296,,,Data Not Collected,
1565667811,,,Data Not Collected,
993160329,Email Address,App Functionality,Data Not Linked to You,Contact Info
993160329,Device ID,App Functionality,Data Not Linked to You,Identifiers
993160329,Performance Data,App Functionality,Data Not Linked to You,Diagnostics
1460319993,Purchase History,App Functionality,Data Linked to You,Purchases
1460319993,User ID,App Functionality,Data Linked to You,Identifiers
6479210516,,,Data Not Collected,
6477863393,Product Interaction,Analytics,Data Not Linked to You,Usage Data
6477863393,Crash Data,Analytics,Data Not Linked to You,Diagnostics
6477863393,Performance Data,Analytics,Data Not Linked to You,Diagnostics
6477863393,Other Diagnostic Data,Analytics,Data Not Linked to You,Diagnostics
6477863393,Search History,App Functionality,Data Not Linked to You,Search History
1663047912,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1663047912,User ID,App Functionality,Data Not Linked to You,Identifiers
1663047912,Device ID,App Functionality,Data Not Linked to You,Identifiers
1663047912,Product Interaction,App Functionality,Data Not Linked to You,Usage Data
1663047912,Crash Data,App Functionality,Data Not Linked to You,Diagnostics
1644376309,Device ID,,Data Used to Track You,Identifiers
1644376309,Device ID,Third-Party Advertising,Data Linked to You,Identifiers
1644376309,Product Interaction,Third-Party Advertising,Data Not Linked to You,Usage Data
1644376309,Product Interaction,Analytics,Data Not Linked to You,Usage Data
1644376309,Crash Data,Analytics,Data Not Linked to You,Diagnostics
1644376309,Performance Data,Analytics,Data Not Linked to You,Diagnostics
881599819,Purchase History,,Data Used to Track You,Purchases
881599819,Coarse Location,,Data Used to Track You,Location
881599819,User ID,,Data Used to Track You,Identifiers
881599819,Device ID,,Data Used to Track You,Identifiers
881599819,Product Interaction,,Data Used to Track You,Usage Data
881599819,Purchase History,Third-Party Advertising,Data Linked to You,Purchases
881599819,User ID,Third-Party Advertising,Data Linked to You,Identifiers
881599819,Device ID,Third-Party Advertising,Data Linked to You,Identifiers
881599819,Product Interaction,Third-Party Advertising,Data Linked to You,Usage Data
881599819,Purchase History,Developer’s Advertising or Marketing,Data Linked to You,Purchases
881599819,Email Address,Developer’s Advertising or Marketing,Data Linked to You,Contact Info
881599819,User ID,Developer’s Advertising or Marketing,Data Linked to You,Identifiers
881599819,Device ID,Developer’s Advertising or Marketing,Data Linked to You,Identifiers
881599819,Product Interaction,Developer’s Advertising or Marketing,Data Linked to You,Usage Data
881599819,Purchase History,Analytics,Data Linked to You,Purchases
881599819,Coarse Location,Analytics,Data Linked to You,Location
881599819,User ID,Analytics,Data Linked to You,Identifiers
881599819,Device ID,Analytics,Data Linked to You,Identifiers
881599819,Product Interaction,Analytics,Data Linked to You,Usage Data
881599819,Crash Data,Analytics,Data Linked to You,Diagnostics
881599819,Purchase History,Product Personalization,Data Linked to You,Purchases
881599819,Coarse Location,Product Personalization,Data Linked to You,Location
881599819,User ID,Product Personalization,Data Linked to You,Identifiers
881599819,Product Interaction,Product Personalization,Data Linked to You,Usage Data
881599819,Purchase History,App Functionality,Data Linked to You,Purchases
881599819,Physical Address,App Functionality,Data Linked to You,Contact Info
881599819,Email Address,App Functionality,Data Linked to You,Contact Info
881599819,Name,App Functionality,Data Linked to You,Contact Info
881599819,Phone Number,App Functionality,Data Linked to You,Contact Info
881599819,User ID,App Functionality,Data Linked to You,Identifiers
881599819,Product Interaction,App Functionality,Data Linked to You,Usage Data
881599819,Performance Data,Analytics,Data Not Linked to You,Diagnostics
